-4.80000019 -0.30000001 0.34171200 0.264237 0.067008 0.962127
-4.80000019 -0.20000000 0.33575401 0.280871 0.049121 0.958488
-4.80000019 -0.10000000 0.33198401 0.292151 0.026107 0.956016
-4.80000019 0.00000000 0.33069500 0.294859 0.001223 0.955540
-4.80000019 0.10000000 0.33198401 0.291476 -0.023566 0.956288
-4.80000019 0.20000000 0.33575401 0.282541 -0.046462 0.958129
-4.80000019 0.30000001 0.34171200 0.263640 -0.064333 0.962474
-4.80000019 0.40000001 0.34937900 0.239709 -0.079066 0.967620
-4.80000019 0.50000000 0.35809201 0.209186 -0.085407 0.974139
-4.80000019 0.60000002 0.36702400 0.170287 -0.083332 0.981865
-4.80000019 0.69999999 0.37520000 0.126436 -0.070758 0.989448
-4.80000019 0.80000001 0.38153601 0.075441 -0.047014 0.996041
-4.80000019 0.89999998 0.38487801 0.019167 -0.013115 0.999730
-4.80000019 1.00000000 0.38405499 -0.038691 0.034509 0.998655
-4.80000019 1.10000002 0.37794599 -0.097838 0.090932 0.991039
-4.80000019 1.20000005 0.36555201 -0.151652 0.154159 0.976338
-4.80000019 1.29999995 0.34607399 -0.203230 0.219380 0.954238
-4.80000019 1.39999998 0.31898901 -0.242791 0.285386 0.927150
-4.80000019 1.50000000 0.28412199 -0.273673 0.344679 0.897942
-4.80000019 1.60000002 0.24170300 -0.296976 0.394446 0.869608
-4.80000019 1.70000005 0.19240899 -0.309501 0.437034 0.844518
-4.80000019 1.79999995 0.13737300 -0.312032 0.468832 0.826337
-4.80000019 1.89999998 0.07817500 -0.310393 0.490011 0.814583
-4.80000019 2.00000000 0.01679000 -0.296776 0.497767 0.814956
-4.80000019 2.09999990 -0.04448800 -0.282047 0.490855 0.824325
-4.80000019 2.20000005 -0.10315800 -0.256608 0.471728 0.843579
-4.80000019 2.29999995 -0.15664500 -0.225462 0.431513 0.873478
-4.80000019 2.40000010 -0.20245400 -0.184863 0.371158 0.909982
-4.80000019 2.50000000 -0.23832700 -0.137805 0.284975 0.948578
-4.80000019 2.59999990 -0.26240501 -0.080707 0.172256 0.981740
-4.80000019 2.70000005 -0.27336401 -0.019669 0.040374 0.998991
-4.80000019 2.79999995 -0.27053899 0.040841 -0.096032 0.994540
-4.80000019 2.90000010 -0.25399601 0.091444 -0.221721 0.970813
-4.80000019 3.00000000 -0.22457300 0.129175 -0.324977 0.936858
-4.80000019 3.09999990 -0.18386300 0.155693 -0.404232 0.901308
-4.80000019 3.20000005 -0.13414299 0.171451 -0.458669 0.871910
-4.80000019 3.29999995 -0.07826400 0.176801 -0.488803 0.854291
-4.80000019 3.40000010 -0.01948500 0.173853 -0.494811 0.851432
-4.80000019 3.50000000 0.03872400 0.166262 -0.481131 0.860738
-4.80000019 3.59999990 0.09289400 0.148381 -0.445142 0.883081
-4.80000019 3.70000005 0.13978700 0.123679 -0.382156 0.915784
-4.80000019 3.79999995 0.17660700 0.092732 -0.291258 0.952139
-4.80000019 3.90000010 0.20119800 0.053248 -0.173944 0.983315
-4.80000019 4.00000000 0.21218900 0.011295 -0.040048 0.999134
-4.80000019 4.09999990 0.20909600 -0.027362 0.097407 0.994868
-4.80000019 4.19999981 0.19236700 -0.062577 0.222088 0.973016
-4.80000019 4.30000019 0.16335000 -0.088375 0.320525 0.943108
-4.80000019 4.40000010 0.12421400 -0.105943 0.389376 0.914966
-4.80000019 4.50000000 0.07779200 -0.114092 0.432422 0.894424
-4.80000019 4.59999990 0.02739400 -0.117469 0.445815 0.887384
-4.80000019 4.69999981 -0.02343000 -0.111317 0.438223 0.891947
-4.80000019 4.80000019 -0.07114100 -0.100706 0.404202 0.909109
-4.80000019 4.90000010 -0.11245800 -0.091158 0.385042 0.918386
-4.69999981 -5.00000000 -0.13790099 -0.071861 -0.320110 0.944651
-4.69999981 -4.90000010 -0.10316900 -0.087542 -0.362289 0.927945
-4.69999981 -4.80000019 -0.05978300 -0.101513 -0.418568 0.902494
-4.69999981 -4.69999981 -0.01071100 -0.111459 -0.447247 0.887439
-4.69999981 -4.59999990 0.04062700 -0.114819 -0.449352 0.885946
-4.69999981 -4.50000000 0.09060700 -0.110885 -0.428099 0.896903
-4.69999981 -4.40000010 0.13565700 -0.099805 -0.378711 0.920118
-4.69999981 -4.30000019 0.17250900 -0.081902 -0.300306 0.950320
-4.69999981 -4.19999981 0.19843601 -0.053835 -0.192610 0.979798
-4.69999981 -4.09999990 0.21143800 -0.017841 -0.059820 0.998050
-4.69999981 -4.00000000 0.21038300 0.024776 0.080791 0.996423
-4.69999981 -3.90000010 0.19507800 0.064970 0.214525 0.974555
-4.69999981 -3.79999995 0.16628300 0.100236 0.327436 0.939542
-4.69999981 -3.70000005 0.12564699 0.130971 0.409814 0.902717
-4.69999981 -3.59999990 0.07559700 0.152900 0.464526 0.872260
-4.69999981 -3.50000000 0.01916000 0.166987 0.495049 0.852667
-4.69999981 -3.40000010 -0.04023600 0.174216 0.501802 0.847256
-4.69999981 -3.29999995 -0.09899600 0.173040 0.486583 0.856326
-4.69999981 -3.20000005 -0.15358600 0.164718 0.447507 0.878980
-4.69999981 -3.09999990 -0.20076101 0.145121 0.384642 0.911587
-4.69999981 -3.00000000 -0.23775600 0.115474 0.293331 0.949012
-4.69999981 -2.90000010 -0.26244399 0.070728 0.176222 0.981806
-4.69999981 -2.79999995 -0.27344599 0.015434 0.040128 0.999075
-4.69999981 -2.70000005 -0.27018201 -0.045629 -0.101273 0.993812
-4.69999981 -2.59999990 -0.25287300 -0.105515 -0.230098 0.967430
-4.69999981 -2.50000000 -0.22249100 -0.156943 -0.334719 0.929157
-4.69999981 -2.40000010 -0.18065800 -0.203992 -0.412386 0.887877
-4.69999981 -2.29999995 -0.12951601 -0.238422 -0.466213 0.851939
-4.69999981 -2.20000005 -0.07156800 -0.265006 -0.497468 0.826013
-4.69999981 -2.09999990 -0.00951200 -0.284177 -0.510263 0.811711
-4.69999981 -2.00000000 0.05393500 -0.297640 -0.508665 0.807880
-4.69999981 -1.89999998 0.11618900 -0.304208 -0.493353 0.814899
-4.69999981 -1.79999995 0.17493600 -0.304767 -0.467309 0.829903
-4.69999981 -1.70000005 0.22824199 -0.294287 -0.426793 0.855127
-4.69999981 -1.60000002 0.27462301 -0.274820 -0.376938 0.884529
-4.69999981 -1.50000000 0.31308401 -0.246932 -0.313358 0.916969
-4.69999981 -1.39999998 0.34312600 -0.203278 -0.244207 0.948178
-4.69999981 -1.29999995 0.36471999 -0.153149 -0.170869 0.973319
-4.69999981 -1.20000005 0.37825301 -0.093427 -0.098041 0.990787
-4.69999981 -1.10000002 0.38446000 -0.030025 -0.030025 0.999098
-4.69999981 -1.00000000 0.38434300 0.034164 0.027952 0.999025
-4.69999981 -0.89999998 0.37908801 0.093980 0.071334 0.993015
-4.69999981 -0.80000001 0.36997700 0.151161 0.102789 0.983150
-4.69999981 -0.69999999 0.35831600 0.203438 0.120041 0.971701
-4.69999981 -0.60000002 0.34536901 0.246413 0.126466 0.960878
-4.69999981 -0.50000000 0.33230400 0.284409 0.120378 0.951116
-4.69999981 -0.40000001 0.32015100 0.313575 0.108083 0.943392
-4.69999981 -0.30000001 0.30977899 0.336509 0.086455 0.937703
-4.69999981 -0.20000000 0.30187500 0.354054 0.061861 0.933177
-4.69999981 -0.10000000 0.29693401 0.363818 0.032368 0.930908
-4.69999981 0.00000000 0.29525301 0.366791 0.001269 0.930303
-4.69999981 0.10000000 0.29693401 0.363847 -0.029781 0.930982
-4.69999981 0.20000000 0.30187500 0.353243 -0.059093 0.933664
-4.69999981 0.30000001 0.30977899 0.338099 -0.083530 0.937396
-4.69999981 0.40000001 0.32015100 0.312876 -0.105179 0.943952
-4.69999981 0.50000000 0.33230400 0.284498 -0.117769 0.951415
-4.69999981 0.60000002 0.34536901 0.245876 -0.123589 0.961390
-4.69999981 0.69999999 0.35831600 0.203438 -0.120041 0.971701
-4.69999981 0.80000001 0.36997700 0.153523 -0.102752 0.982788
-4.69999981 0.89999998 0.37908801 0.096224 -0.071319 0.992801
-4.69999981 1.00000000 0.38434300 0.034164 -0.027952 0.999025
-4.69999981 1.10000002 0.38446000 -0.029963 0.029963 0.999102
-4.69999981 1.20000005 0.37825301 -0.093448 0.095755 0.991009
-4.69999981 1.29999995 0.36471999 -0.150369 0.168060 0.974241
-4.69999981 1.39999998 0.34312600 -0.202754 0.243577 0.948452
-4.69999981 1.50000000 0.31308401 -0.242928 0.311925 0.918525
-4.69999981 1.60000002 0.27462301 -0.273672 0.372373 0.886816
-4.69999981 1.70000005 0.22824199 -0.293897 0.423150 0.857070
-4.69999981 1.79999995 0.17493600 -0.301582 0.464092 0.832866
-4.69999981 1.89999998 0.11618900 -0.303428 0.492088 0.815954
-4.69999981 2.00000000 0.05393500 -0.298117 0.506325 0.809173
-4.69999981 2.09999990 -0.00951200 -0.283906 0.506639 0.814073
-4.69999981 2.20000005 -0.07156800 -0.264734 0.493861 0.828262
-4.69999981 2.29999995 -0.12951601 -0.238141 0.462630 0.853969
-4.69999981 2.40000010 -0.18065800 -0.201176 0.412631 0.888405
-4.69999981 2.50000000 -0.22249100 -0.156943 0.334719 0.929157
-4.69999981 2.59999990 -0.25287300 -0.105515 0.230098 0.967430
-4.69999981 2.70000005 -0.27018201 -0.045719 0.103705 0.993557
-4.69999981 2.79999995 -0.27344599 0.015403 -0.037995 0.999159
-4.69999981 2.90000010 -0.26244399 0.070592 -0.173488 0.982303
-4.69999981 3.00000000 -0.23775600 0.112374 -0.289528 0.950550
-4.69999981 3.09999990 -0.20076101 0.144905 -0.381255 0.913043
-4.69999981 3.20000005 -0.15358600 0.164296 -0.446363 0.879640
-4.69999981 3.29999995 -0.09899600 0.172850 -0.483092 0.858338
-4.69999981 3.40000010 -0.04023600 0.173777 -0.500539 0.848093
-4.69999981 3.50000000 0.01916000 0.166809 -0.491570 0.854712
-4.69999981 3.59999990 0.07559700 0.152513 -0.463348 0.872954
-4.69999981 3.70000005 0.12564699 0.131122 -0.407466 0.903758
-4.69999981 3.79999995 0.16628300 0.100071 -0.324231 0.940670
